吗	1796999
期	1791019
资	1782297
影	1777075
平	1758511
位	1754432
质	1753621
答	1747579
价	1745929
特	1743199
够	1739444
服	1739099
名	1720631
备	1701888
及	1694560
根	1685791
格	1672388
受	1671885
找	1670309
习	1660060
否	1641432
先	1625229
任	1624223
询	1621913
打	1620610
单	1618824
活	1617418
望	1614825
技	1606634
场	1605468
例	1599170
给	1597530
戏	1587052
较	1585894
线	1578891
代	1573496
证	1556892
原	1555094
类	1551857
抱	1551310
少	1550846
目	1546158
置	1538601
统	1536252
别	1507503
哪	1498506
认	1494194
歉	1493864
包	1489291
美	1483558
术	1480472
区	1478283
算	1465771
几	1464611
金	1464137
指	1460529
次	1458141
商	1457073
话	1452702
真	1452416
且	1451844
存	1451222
市	1443480
联	1440402
变	1427579
款	1413903
规	1412556
流	1412549
向	1412226
处	1407685
口	1407091
希	1406774
素	1404876
步	1402701
容	1396344
已	1394241
色	1392923
运	1392784
结	1391423
直	1389169
装	1385712
言	1382483
模	1377133
管	1375745
基	1367131
三	1363822
两	1357931
户	1357805
路	1352288
复	1346539
完	1337085
准	1326239
支	1322451
利	1319752
疗	1319181
师	1314287
清	1307933
司	1301462
虑	1297551
号	1284693
日	1276825
每	1275263
致	1270862
食	1267911
买	1266295
获	1262255
标	1262117
论	1261708
员	1260586
费	1255485
头	1252196
治	1250130
教	1242572
细	1234432
效	1234168
由	1232820
老	1227910
图	1223555
功	1218375
风	1207169
字	1204086
强	1196490
状	1189849
气	1187290
才	1186509
宝	1183051
门	1178611
觉	1175427
站	1175191
视	1174607
放	1171534
第	1171447
记	1166740
响	1161506
尝	1159213
便	1157122
快	1154293
调	1152296
音	1147604
太	1143124
咨	1135450
值	1124510
女	1111997
验	1109401
科	1108488
候	1105997
总	1105703
收	1090340
听	1084020
首	1075705
序	1075525
思	1073354
再	1064539
免	1057629
反	1057526
项	1055602
配	1054758
月	1047028
她	1043934
案	1037067
构	1036422
则	1033421
见	1031922
传	1030853
节	1029821
达	1012654
卡	1010821
观	1007356
台	1002962
易	999392
示	997354
整	996157
尽	988344
社	986893
各	983569
识	983234
病	980685
源	978771
料	977984
形	976989
改	972799
带	971710
展	971486
友	964557
把	961374
健	960776
白	959543
二	958514
检	956890
书	952675
足	952464
英	948327
造	946742
照	944917
康	943548
级	939722
购	939170
引	936993
空	930083
评	929874
除	929358
至	929317
客	928709
乐	926204
片	922673
险	919609
写	918712
西	916820
难	916176
孩	912997
像	910928
战	906526
权	901952
历	898263
按	896130
立	890514
许	888458
优	886324
推	885629
告	880957
维	879651
修	879596
必	876411
欢	876093
喜	875102
括	873534
转	872648
般	870484
环	866320
护	866018
率	865668
速	859065
消	857286
政	857277
增	851598
房	849738
断	846131
境	845703
牌	844306
版	844072
球	842506
景	842229
药	842074
参	840007
爱	839631
始	832242
东	832137
光	826008
条	824014
校	823972
码	821802
玩	817162
低	812215
连	812033
元	806151
律	805117
脑	802298
组	799175
钱	796112
操	792602
办	788706
态	782159
寻	781231
击	778876
读	776506
换	772921
软	770586
材	769738
院	768066
吃	765671
义	764193
神	762393
续	760206
微	757714
营	753811
避	750507
界	749003
精	746438
显	745956
测	744393
热	742544
世	741882
养	740200
创	740062
投	739732
减	739697
另	739587
错	734220
深	729793
压	728994
份	728469
研	726007
花	725172
症	723550
即	720795
角	719622
某	719602
轻	719041
儿	718215
录	717194
控	713305
报	712759
往	711592
十	708735
海	708596
失	703470
简	702962
越	700828
背	700000
充	696412
干	692693
段	692458
职	691226
味	686112
际	681529
领	679070
皮	679054
限	678665
队	675655
广	675202
随	670183
男	663945
未	661006
民	659572
索	658563
预	655795
油	655025
又	651987
离	651171
排	649599
象	646105
店	645492
诉	640449
命	639256
万	639120
眼	631629
课	631516
防	631478
谢	630180
策	628438
满	623548
官	621427
智	620159
输	614808
呢	610532
近	603809
划	602701
银	601510
练	599991
育	597764
极	595866
异	594010
兴	592603
士	587859
频	587550
差	586387
南	581952
伤	580602
积	577827
张	577612
销	577456
城	577332
采	573945
火	571302
络	570268
米	570168
域	569741
述	569042
载	567257
列	566930
血	566035
密	564539
故	564073
板	563786
共	563346
周	562997
住	562715
声	561064
互	560780
词	559178
朋	557111
骤	553742
升	553688
四	549868
付	548548
红	548210
究	545760
温	543476
趣	542902
票	541161
画	539944
边	539638
仅	539478
华	536838
含	536623
马	536300
跟	534858
集	534298
超	533038
痛	532554
属	531721
键	531689
吧	529998
克	529536
走	527204
布	526532
施	526269
斯	525943
德	522430
盘	519793
约	519399
称	515892
饮	515420
北	512681
良	507809
史	506827
拉	505603
星	504840
啊	502214
申	500626
害	497133
山	496878
享	494795
终	494370
账	492058
似	491663
王	490331
待	488817
切	487520
百	485769
黑	484888
编	484775
句	484498
歌	484464
尔	483428
训	482981
肤	482573
吸	481516
符	480287
底	478883
详	478524
团	476113
死	475665
企	475505
启	475381
财	473184
势	472309
虽	471397
独	471244
遇	470463
围	470444
肉	468344
酒	466733
损	465124
激	464503
严	462332
额	462267
税	460513
搜	455053
留	450592
益	449591
演	449449
赛	447642
菜	446998
早	445033
双	444916
普	442088
远	441254
亲	440546
众	435011
五	432461
济	431985
售	431523
析	430881
局	428791
硬	427391
负	424957
富	422111
靠	418955
乎	415786
移	415543
争	413844
误	412851
稳	412306
洗	408813
止	408802
层	407735
担	406777
染	406127
补	405079
军	405026
今	401047
剧	400339
范	400319
责	400272
汽	399617
股	398065
端	395042
荐	393238
讲	392810
右	392711
略	392468
降	391326
货	386643
概	385705
缓	384389
协	382540
笔	381650
核	378469
母	378067
拿	377907
卖	376595
描	374826
培	374460
阳	371911
粉	371527
班	369556
初	368497
半	366928
估	365989
摄	365952
阅	365586
坐	365125
块	365042
室	365018
香	364641
左	363024
缺	362644
梦	361419
绝	361122
群	360479
屏	360284
石	359959
艺	359424
念	359407
古	358755
疑	357325
松	357259
短	356386
祝	355276
假	355097
困	354696
仍	353140
送	352928
拍	352744
障	351665
印	350953
黄	350786
谁	350598
铁	350465
退	348560
库	346875
拥	346840
贷	346590
承	346361
招	345660
释	343514
继	342387
曲	341721
善	339920
毕	337655
慢	337067
婚	334183
尊	333160
章	331966
哈	331656
牙	330847
京	330787
州	330778
愿	330519
判	329702
庭	327688
突	326378
土	326350
融	326168
套	326064
辆	325272
液	323864
础	323735
令	323179
坏	321971
破	321905
却	321761
毒	321537
针	320837
页	320379
甚	319957
杂	319493
久	318750
依	318698
衣	318545
睡	316717
诊	315673
攻	312233
云	311223
冷	310784
福	308262
旅	307686
恢	307222
叫	305373
刚	304658
亚	304610
疾	303060
疼	302979
须	302936
狗	301730
落	299636
奇	299493
掉	296875
驾	296504
紧	296216
龙	295631
炎	295349
楚	295317
木	295109
洁	294613
储	293905
熟	293429
刻	292589
千	292400
舒	290906
蛋	289995
飞	289607
翻	289505
钟	289255
守	289221
追	288905
武	288692
灵	288498
乘	288403
播	287497
措	286802
杀	286585
顺	286553
奶	286352
颜	286164
剂	285353
登	285135
执	285071
巴	284204
纳	283572
签	282943
惯	282121
岁	282105
织	281992
访	281801
省	281636
均	281612
居	281304
卫	281297
媒	281209
牛	280984
谈	280820
沟	280666
波	280314
私	279774
综	279458
鱼	278566
博	278315
幕	276582
巧	276386
酸	276310
途	276103
停	275915
刷	275731
辑	275363
固	274883
坚	273518
驶	273504
插	272889
挑	272002
监	271920
厂	271613
迎	271578
偏	269126
农	268684
穿	268373
遵	268282
妈	267829
患	267784
罗	266325
晚	266068
毛	265978
耳	265971
努	265576
青	265349
父	264939
肌	264794
借	264566
丰	263445
币	263400
介	263004
聊	262381
跑	260954
虚	260301
审	260129
阿	257391
衡	256644
册	256205
射	255057
糖	254685
抗	254638
府	253972
刺	253071
汉	252836
警	252579
园	252418
静	251839
征	251681
喝	250855
冲	249526
察	249450
志	249429
添	249236
讨	249128
镜	249012
林	248489
江	248077
掌	247681
架	247420
劳	244743
搭	244723
季	243616
涉	242201
触	241901
竞	241820
亮	241643
植	241603
餐	240809
池	240459
轮	240289
探	238892
距	238653
临	237521
鸡	236271
箱	236204
八	235933
航	235901
敏	235783
典	235581
盖	235207
族	235007
夫	234698
怀	233519
贵	233186
脚	232833
违	232309
耐	231370
佳	230502
握	229478
嗨	227890
休	227722
座	227395
孕	227197
灯	226926
举	226556
斗	225876
混	225448
丝	225242
拟	224406
阶	222292
秀	220411
隐	220118
苹	219797
急	219700
译	219631
净	218937
贴	218542
档	218051
荣	217976
圈	217599
脸	217002
饭	216502
怕	215159
湿	214846
甲	214762
纸	214582
倒	214525
竟	213460
恶	213161
促	212676
纪	212277
励	211996
循	211867
伴	211679
骨	211598
礼	210561
径	210518
弹	210160
懂	209851
逐	209749
绩	209688
闭	208263
链	208240
顾	208119
曾	207903
李	207375
兰	206063
欧	205061
豆	205045
六	204533
笑	203490
苦	203385
租	203361
草	203248
散	203065
茶	202772
尼	201996
漫	201456
透	201231
威	201112
绪	201087
朝	200999
夜	200520
览	200335
封	200013
筑	199709
暴	199089
麻	198031
奖	197856
批	197837
托	197597
驱	196499
犯	196469
藏	195519
顶	195336
删	195239
雄	195027
篇	194881
附	194663
渐	194435
遗	193692
哥	193482
余	193314
尿	192909
授	192209
菌	191893
河	191732
著	191383
钢	190817
彩	190304
呼	190218
尤	189480
窗	189232
败	189136
脂	188868
啥	187866
猫	187271
遍	186495
冰	186364
楼	186188
函	185897
肯	185477
占	185023
疫	184532
阴	184419
汇	184369
村	183911
眠	183082
蓝	182989
鲜	182951
烧	182903
折	182587
缩	181706
烟	180540
诗	180118
苏	179686
邮	178679
乳	178471
树	178401
归	178151
址	177872
仔	177003
春	176750
零	176697
醒	176527
危	176507
鼻	176127
泡	175961
幸	175873
帝	174494
摩	174320
跳	173658
宜	173337
丽	173252
纯	173205
魔	172698
潜	172230
叶	172211
肥	172022
鼓	171564
锅	171460
闻	171324
奥	171136
递	170781
脱	170321
烈	169998
锁	169710
七	169708
派	168397
野	167907
沙	167563
龄	167307
框	167298
弱	167259
床	166475
胃	166010
唱	165496
搞	165451
氧	165348
露	164332
胜	164307
墙	164039
膜	163760
诚	163638
焦	163345
泛	163127
填	162923
永	162070
浏	161998
债	161864
累	161808
暖	161388
兵	161100
淘	161093
订	160902
延	160311
默	160204
钮	160164
洲	159696
润	159023
迷	158682
忘	158119
鞋	157830
绍	157687
滑	157620
宽	157437
爆	156482
惠	155520
姐	154598
港	154241
誉	153817
侧	153799
巨	153615
挂	153235
馆	153221
籍	152841
扩	152688
宫	152468
屋	152308
耀	152229
炼	152106
罪	151588
耗	151525
寸	151469
刀	150809
渠	150231
肿	150212
赚	149996
忆	149931
殊	149863
束	149790
暗	149258
胎	149143
替	148488
禁	148333
扣	147945
救	147460
旧	146804
绿	146784
盟	146650
浪	145992
宣	145887
骗	145867
九	145242
赞	145082
堂	145049
污	144969
胶	144529
怪	144220
乱	143838
湖	143160
扰	142512
繁	141930
偿	141534
冒	141199
盐	141090
抽	140900
童	140745
沉	140458
愉	139953
辅	139845
饰	139308
磨	139284
弃	138378
吉	138340
副	137899
赔	137568
塞	136845
献	136540
腿	136264
阻	136210
唯	135952
既	135919
陆	135892
卷	135874
践	135771
隔	135748
雷	135603
弟	135163
慎	134783
纹	134558
燃	134496
圆	133993
烦	133963
肠	133593
罚	133254
忙	132723
券	132476
皇	132448
尚	132440
末	131496
佛	130796
擎	130576
聚	130457
尺	130358
爸	130069
侵	129935
敌	129585
若	128966
腔	128878
岛	128842
恋	128636
田	128477
刘	128255
汤	128084
乏	128072
兼	128020
亿	127855
雅	127598
铺	127540
讯	127391
咖	127289
妇	126948
挺	126738
厚	126175
磁	126140
仪	125986
舞	125911
聘	125906
宁	125753
雨	125503
街	125443
顿	125400
惊	125331
夏	125235
虫	124976
睛	124423
挥	123755
谨	123329
谓	122914
雪	122760
敢	122644
胞	122225
迪	122223
谱	121927
杯	121705
缴	121638
谷	121260
脏	120905
涂	120246
阵	119999
韩	119944
拼	119861
陈	119552
寿	119238
腾	118566
腹	117832
贝	117644
幻	117512
夹	117159
秘	116989
哦	116787
庆	116613
燥	116585
映	116392
肝	115840
晰	115838
恐	115673
炒	115572
辣	115377
奏	115240
畅	115177
镇	115045
尾	114936
麦	114231
锻	114052
亡	114015
癌	114006
啡	114005
琴	113865
戴	113815
烤	113142
玉	112770
党	112265
予	111822
捷	111810
旦	111597
悉	111439
秋	111377
残	111274
毫	111257
械	111162
革	110924
冠	110736
丢	110671
泰	110566
伙	110322
妹	110169
允	110165
诺	110043
鉴	109768
绘	109625
柔	109462
啦	109397
婴	109269
剑	109087
裂	108435
腰	108320
宇	107788
伦	107759
逼	107757
漏	107622
薪	107613
喷	107302
瓶	107159
坦	106898
猜	106770
宗	106512
洞	106491
桌	106399
胡	106384
抵	106213
擦	106181
倍	106023
浓	105293
滴	105216
岗	104971
洋	104946
桥	104659
船	104478
倾	104406
煮	104105
逻	103566
厅	103370
齿	103309
妆	102790
秒	102776
趋	102644
割	102579
妻	102394
灭	102352
淡	102195
涨	102089
委	102001
蒙	101890
泵	101879
勇	101531
暂	101480
滤	100934
灰	100861
骑	100832
鼠	100159
炸	100120
壁	99894
硕	99525
抓	99331
坛	99269
孔	99145
截	99057
吐	99055
午	98918
珠	98903
齐	98756
川	98661
盗	98389
嘴	98349
拆	98267
忽	98206
赖	98184
闪	97860
狂	97505
县	97454
宿	97259
荷	97077
姓	96859
兽	96850
塔	96786
腐	96725
唐	96721
冬	96568
幼	96379
彼	96226
返	96189
串	96175
枪	96027
爷	96003
偶	95793
馈	95332
胀	95220
塑	95153
潮	95115
废	95080
震	94972
迹	94856
赏	94682
旋	94583
貌	94453
忧	94335
胸	94326
猪	94259
疲	94140
圣	94088
辨	93647
栏	93440
盒	93173
碑	93128
惑	93113
肪	93066
豪	93036
跨	92614
婆	92585
姿	92185
欲	92138
扫	92131
凭	91129
幅	91109
瑞	91108
蔬	90418
袋	90417
柜	90382
鲁	90202
舍	90140
腺	90065
厨	90043
森	89958
匹	89560
峰	89550
碎	89413
陷	89129
甜	89036
稍	88858
痘	88287
缘	88096
拒	88070
乡	88066
姻	87886
诸	87726
摆	87681
丁	87423
纠	87320
曼	87280
珍	87157
覆	87109
逃	87050
宠	86970
呀	86865
孙	86606
洛	86374
迫	86154
忍	86136
剩	85908
吹	85364
凉	85150
嘛	84719
篮	84711
彻	83862
羊	83757
薄	83452
纤	83372
辛	83099
滚	83030
蒸	82886
鬼	82676
颗	82641
仙	82579
杰	82443
剪	82360
卸	82325
遭	82274
碍	82269
寒	82210
抑	82197
裁	81780
莫	81757
艾	81740
仿	81694
椒	81614
弄	81458
恩	81074
颈	80897
瓜	80879
萨	80863
娱	80688
裤	80503
盾	80226
刑	80041
矿	79897
侣	79872
孤	79744
紫	79575
拔	79528
央	79416
鸟	78916
肾	78854
梅	78837
玻	78598
绑	78386
侠	78377
碰	78310
撑	78265
旗	78198
堆	77626
殖	77496
拖	77410
粒	77328
仓	77322
愈	77024
抢	76906
君	76817
赢	76683
贡	76678
汁	76572
迟	76465
仰	76454
粘	76365
肺	76344
槽	76265
坑	76178
漂	75964
魅	75929
贸	75797
匀	75715
迁	75574
魂	75530
偷	75279
碳	75093
杨	74860
酱	74485
喉	74475
脉	74404
圳	74305
俗	74224
氛	74135
轨	74067
胆	74054
囊	74004
轴	73916
盛	73859
摇	73819
郁	73757
扬	73717
酷	73684
斑	73664
呈	73661
伊	73634
横	73599
糊	73292
噪	73250
邀	73238
朵	73231
迅	73221
蜜	73049
虎	73032
姜	73016
泥	72845
烂	72667
痒	72556
恒	72331
滋	72318
欣	72122
卓	71996
旁	71988
垫	71987
庄	71815
逆	71811
莱	71805
携	71774
惜	71636
垃	71625
闲	71484
摸	71327
圾	71280
盈	71114
乙	71087
饼	70809
棒	70639
尖	70580
芯	70547
欺	70535
娘	70456
奋	70370
膏	70295
璃	70243
杆	70091
御	70067
赶	69861
秦	69725
尘	69706
悲	69670
戒	69655
汗	69626
砖	69502
恰	69477
辈	69420
厉	69226
扎	69212
凝	69185
祖	68996
撞	68728
勒	68603
赋	68561
朗	68447
肚	68005
哭	67983
爽	67883
姆	67838
苗	67838
霸	67667
纷	67646
凡	67290
拜	66866
桃	66819
欠	66783
粗	66771
跌	66669
晶	66412
伯	66378
卵	66325
炉	66145
骂	66100
咳	65985
糕	65858
泄	65713
伸	65686
敬	65650
宙	65545
涵	65192
挡	64593
兄	64520
寄	64503
哲	64445
沿	64387
仁	64370
妙	64167
乌	63991
拨	63945
稀	63702
冻	63644
泌	63637
伟	63509
澳	63304
弯	63300
湾	63287
矩	63249
津	63203
贫	63121
漆	62916
缝	62802
氏	62643
梯	62619
浮	62568
穷	62438
墨	62409
陪	62293
宋	62265
瘦	62228
援	61973
俄	61929
矛	61836
溶	61583
诈	61343
壳	61314
徒	61038
丧	60745
亏	60657
绕	60594
羽	60372
挖	60241
帐	60203
犬	60102
钻	60089
葡	59963
辞	59907
霜	59848
梁	59708
鸣	59688
锋	59653
瘤	59431
螺	59332
凯	59186
扮	59096
痕	59031
腻	59012
督	58894
丹	58823
崩	58779
泽	58779
晒	58758
卧	58714
踪	58627
碗	58480
稿	58469
慧	58261
瓷	58258
隆	58226
吴	58218
拳	58048
赵	57993
灾	57877
浅	57873
振	57852
悬	57792
押	57621
劣	57431
逊	57355
椅	57341
伪	57324
忠	57220
箭	56972
肩	56861
萄	56731
葱	56535
瓦	56377
雇	56363
劲	56361
曹	56305
闹	55953
勤	55850
棋	55753
巾	55727
溃	55479
妥	55453
吊	55438
蜂	55404
烹	55326
咬	55313
拓	55307
猎	55251
届	55109
毁	55106
佩	55007
喂	54993
伍	54938
雾	54811
拌	54498
菲	54415
悟	54374
憾	54353
跃	54234
胖	54206
狼	54080
搬	54005
嘉	53986
奔	53975
斤	53896
饱	53804
伏	53483
舰	53420
壮	53326
宏	53322
铜	52814
堵	52603
柱	52598
番	52492
敷	52453
盆	52265
夺	52244
抖	52153
悦	52053
晕	51992
眉	51754
抄	51706
尸	51643
粮	51510
晨	51506
犹	51395
袭	51340
玛	51327
怒	51299
泪	51242
捕	50991
扇	50833
弦	50574
胁	50068
叔	50047
署	49887
坡	49873
泉	49670
炮	49594
淋	49450
旨	49398
甘	49162
筛	49119
疯	49089
锐	49053
蒜	48958
帅	48860
伽	48723
臭	48564
宾	48526
叉	48412
抹	48387
脆	48385
荒	48243
爬	48173
夸	48001
抛	47953
铃	47882
椎	47815
俩	47689
熊	47567
钥	47393
邦	47294
聪	47185
嗽	47016
瑜	46885
徐	46790
桶	46783
悠	46677
浴	46626
筋	46531
昆	46424
饪	46329
瞬	46235
遥	46156
衰	45954
刹	45942
牢	45863
姑	45701
挤	45574
丈	45519
斜	45468
浸	45415
掘	45312
岸	45281
踏	45279
燕	45251
傻	45160
厌	45151
陌	45101
垂	45086
扭	44870
霉	44760
翼	44611
幽	44486
叠	44301
谋	44171
涯	44105
井	44084
昂	44062
蛇	44030
壤	43929
疹	43891
搅	43863
杜	43787
嫌	43764
肖	43731
榜	43616
焊	43503
辩	43388
丑	43323
席	43216
谐	43101
泳	42966
朱	42918
咱	42905
擅	42902
竹	42777
咋	42722
钙	42670
臂	42625
郑	42570
歧	42300
狱	42229
刊	42228
役	42042
灶	41918
虾	41849
宅	41797
萝	41773
厘	41713
芝	41678
纵	41463
兑	41369
惧	41351
娜	41162
挣	41050
弗	40897
堡	40717
娃	40546
棉	40430
筹	40405
昌	40401
匙	40365
卜	40342
催	40210
罩	40148
乔	40092
杭	40055
奈	39965
浙	39843
莲	39718
熬	39628
醉	39546
臣	39506
浦	39478
岩	39322
醇	39321
亦	39305
龟	39298
慰	39289
浆	39181
凌	39160
屁	39121
昨	39104
邻	39102
缆	39053
咙	38977
锈	38946
惨	38936
呗	38898
埃	38880
郎	38865
撒	38858
淀	38725
兔	38543
猛	38487
撤	38486
寓	38369
盲	38314
俱	38215
陶	38073
讼	38037
赁	38023
恨	38008
悔	37915
懒	37885
呵	37843
扶	37782
疏	37774
崇	37742
尬	37625
晓	37593
佬	37582
舌	37552
唇	37534
霍	37476
勾	37473
召	37425
晋	37282
醋	37276
帖	37208
喊	37191
郭	37152
氨	37088
渣	36921
辐	36809
扯	36789
咪	36587
抬	36420
丸	36353
渡	36187
忌	36103
迈	36055
凤	36027
雕	36024
魏	35892
沃	35822
绳	35771
妖	35740
阔	35701
瓣	35677
蒂	35663
艰	35636
個	35519
葛	35461
削	35407
烫	35405
豫	35325
曝	35297
氢	35280
酵	35249
募	35231
荡	35078
贯	35062
赤	35030
砂	34766
吵	34722
铝	34717
鸭	34713
柄	34659
尴	34610
膀	34580
杠	34541
蚀	34528
契	34430
傅	34409
冥	34361
遮	34337
刮	34282
唤	34264
窝	34064
渴	34051
帽	34046
厦	34025
怨	34021
糟	33873
屈	33868
脾	33627
饿	33597
赠	33562
惩	33538
怖	33455
醛	33404
谜	33361
呕	33286
诞	33215
泻	33108
蟹	33106
烘	33103
蓄	33087
玄	33034
董	33030
躺	33001
膝	32981
赫	32954
艳	32932
弊	32888
抚	32865
摔	32840
踩	32663
裹	32644
蛮	32533
缸	32517
恼	32328
驰	32254
恭	32207
锦	32166
凑	32141
寺	32123
喻	32122
芬	32061
叹	32056
妨	31971
赌	31941
粹	31918
诱	31891
劝	31861
萌	31782
罢	31775
牵	31752
吓	31669
阀	31617
枝	31554
埋	31492
呆	31470
硅	31450
慕	31438
踢	31434
纽	31314
黎	31274
慈	31273
傲	31249
贼	31188
滨	31183
履	31088
仇	31067
桂	31037
挫	31022
罐	30995
辉	30907
柯	30864
沈	30721
澡	30665
廉	30647
揭	30641
啤	30497
钓	30346
戚	30341
摘	30312
纲	30308
乃	30232
锤	30167
谊	30088
菇	30029
矫	29985
叙	29929
柴	29909
沫	29900
翠	29871
煎	29753
袖	29704
皆	29694
弥	29611
帕	29530
牧	29521
僵	29467
鹿	29430
渗	29426
弓	29424
摊	29416
敲	29393
逾	29369
巢	29281
蚊	29277
煤	29132
陵	29119
逸	29079
槛	29031
掩	29023
莉	28965
猴	28861
碱	28856
撕	28770
愤	28637
扑	28629
浩	28621
厕	28594
虹	28542
庞	28529
奉	28509
酬	28486
堪	28482
扔	28472
茄	28380
贪	28315
骚	28262
韧	28241
佣	28185
壶	28100
邪	28093
凶	28091
慌	28038
躲	28036
帧	27848
蹈	27835
叛	27775
卢	27736
灌	27731
瘙	27704
垢	27636
嗯	27632
洪	27600
吨	27514
侯	27471
茫	27363
暑	27303
徽	27281
疮	27245
勃	27243
嫁	27216
鹅	27206
吞	27181
黏	27181
墓	27113
姨	27112
韵	27107
筒	27010
祥	26982
這	26945
飘	26943
嵌	26811
橡	26723
粥	26696
腊	26531
砍	26530
裙	26528
脊	26419
捉	26342
肃	26322
咸	26292
梗	26173
肢	26157
漠	26117
闷	26091
枣	25928
咽	25918
廷	25857
疆	25616
拭	25610
蚁	25601
披	25585
绵	25560
毅	25529
芽	25522
韦	25521
嫩	25500
庸	25498
枕	25470
浇	25458
橙	25392
驻	25368
逛	25327
耶	25266
钉	25187
膨	25154
牲	25148
狠	25134
樱	25064
狐	25064
莓	25014
桑	24988
爵	24951
仲	24945
硫	24846
炫	24831
砸	24829
诵	24805
哺	24606
羞	24551
庙	24537
藤	24529
柏	24528
奢	24470
莎	24447
伐	24338
狮	24332
逝	24231
辽	24206
坊	24196
旺	24096
纱	24075
奴	24073
梳	24041
柳	24025
耍	23995
竖	23933
渲	23914
溢	23904
芒	23897
躁	23777
哇	23768
舟	23730
铭	23665
辱	23661
柠	23623
颇	23451
蔽	23410
芳	23384
锡	23381
巡	23300
嘲	23280
饲	23198
氯	23147
夕	23119
茅	23119
剥	23090
瞎	23088
枚	23074
谅	23073
兆	23044
凸	23044
挽	23019
昏	22991
衬	22988
皂	22983
涤	22980
炖	22952
辰	22941
肛	22929
爹	22911
酶	22904
滩	22891
谣	22879
牺	22860
膳	22806
檬	22750
屑	22743
滞	22561
腕	22529
瑰	22494
卑	22461
贬	22451
绒	22416
颖	22412
衍	22401
丙	22333
兹	22280
酿	22279
讽	22276
屎	22261
捐	22229
洒	22217
馨	22194
沮	22172
蛛	22106
跪	22100
嘱	22098
敦	22025
枯	22017
笼	22014
碧	21965
浑	21928
捞	21899
疤	21890
隙	21867
穴	21844
钠	21837
蹲	21834
吕	21799
翡	21760
竭	21753
窃	21749
穆	21731
梨	21715
薯	21712
裸	21686
翔	21679
孝	21652
秩	21621
帘	21618
窄	21601
颁	21571
蚂	21567
岳	21545
斥	21477
哀	21437
脖	21432
骼	21398
苍	21296
滥	21257
泊	21207
佐	21192
玫	21176
惕	21121
捧	21100
炭	21091
虐	21015
俊	20994
祸	20934
芦	20921
扁	20918
钩	20918
巅	20713
拘	20619
涌	20609
疡	20578
衫	20578
祭	20507
雀	20500
拦	20494
贾	20490
蜡	20469
捡	20432
勿	20371
溪	20250
袜	20231
蝶	20209
勺	20155
腌	20082
稻	20036
問	20035
饥	20018
笛	19987
缠	19931
瑟	19925
姬	19912
沸	19898
斩	19875
鹰	19868
撰	19843
侦	19806
肴	19795
菊	19754
為	19686
朴	19684
劫	19670
拾	19656
巫	19644
勉	19623
哎	19614
癫	19600
孟	19556
喘	19543
晃	19529
罕	19493
蝠	19388
